"rail_id","external_id","study","BigWigURL"
27563,"2bb0e784-10fc-4978-b5f3-bfc197438175","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/75/tcga.base_sums.BRCA_2bb0e784-10fc-4978-b5f3-bfc197438175.ALL.bw"
466131,"2c2f376a-2aa7-4c45-9056-b612707c3fcf","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/CF/tcga.base_sums.BRCA_2c2f376a-2aa7-4c45-9056-b612707c3fcf.ALL.bw"
219435,"2c527579-8b48-49b4-8383-8c084c046c62","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/62/tcga.base_sums.BRCA_2c527579-8b48-49b4-8383-8c084c046c62.ALL.bw"
445521,"2cc9fd5e-76c0-4241-8b75-0d8c037b969b","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/9B/tcga.base_sums.BRCA_2cc9fd5e-76c0-4241-8b75-0d8c037b969b.ALL.bw"
219722,"2cdf0e6a-b2d3-491e-b5bd-7a3121af676d","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/6D/tcga.base_sums.BRCA_2cdf0e6a-b2d3-491e-b5bd-7a3121af676d.ALL.bw"
115893,"2d82baf3-62a1-4b94-a806-f044b8595db6","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/B6/tcga.base_sums.BRCA_2d82baf3-62a1-4b94-a806-f044b8595db6.ALL.bw"
885991,"2e125727-43f2-4a9d-8aa7-5d501240c883","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/83/tcga.base_sums.BRCA_2e125727-43f2-4a9d-8aa7-5d501240c883.ALL.bw"
443541,"2e3250b0-d754-475f-be22-9ac2d0c5558d","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/8D/tcga.base_sums.BRCA_2e3250b0-d754-475f-be22-9ac2d0c5558d.ALL.bw"
54091,"2e63b18e-fdc1-414c-9291-492d3d380232","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/32/tcga.base_sums.BRCA_2e63b18e-fdc1-414c-9291-492d3d380232.ALL.bw"
231802,"2e769651-670d-4672-bcb7-dcda48db5eb7","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/B7/tcga.base_sums.BRCA_2e769651-670d-4672-bcb7-dcda48db5eb7.ALL.bw"
28977,"2ef74f93-5da2-454c-aca2-d86c289eacb8","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/B8/tcga.base_sums.BRCA_2ef74f93-5da2-454c-aca2-d86c289eacb8.ALL.bw"
442929,"2efd38f9-54ae-4e93-9a46-cb7e24be4481","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/81/tcga.base_sums.BRCA_2efd38f9-54ae-4e93-9a46-cb7e24be4481.ALL.bw"
233787,"2f420c49-bc14-4b1a-a8d7-3f0f27c0bcd3","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/D3/tcga.base_sums.BRCA_2f420c49-bc14-4b1a-a8d7-3f0f27c0bcd3.ALL.bw"
467768,"2f42c2ad-bda3-4f1a-b8e5-2d15df2a2dd9","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/D9/tcga.base_sums.BRCA_2f42c2ad-bda3-4f1a-b8e5-2d15df2a2dd9.ALL.bw"
230665,"2f5b0acb-4bb5-41c8-862f-6ceed8f498a0","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/A0/tcga.base_sums.BRCA_2f5b0acb-4bb5-41c8-862f-6ceed8f498a0.ALL.bw"
231804,"2f86d512-9177-45ac-b724-bbc31d83cdb7","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/B7/tcga.base_sums.BRCA_2f86d512-9177-45ac-b724-bbc31d83cdb7.ALL.bw"
217641,"2f879a27-186a-4134-8f08-cc885134564b","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/4B/tcga.base_sums.BRCA_2f879a27-186a-4134-8f08-cc885134564b.ALL.bw"
461970,"300d7f74-a627-4738-91a9-62778d98c5ad","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/AD/tcga.base_sums.BRCA_300d7f74-a627-4738-91a9-62778d98c5ad.ALL.bw"
439409,"305bf2f6-8d2a-47af-8bc3-17460178a66c","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/6C/tcga.base_sums.BRCA_305bf2f6-8d2a-47af-8bc3-17460178a66c.ALL.bw"
222622,"30774cd0-6f55-4e04-ae96-dbd729702499","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/99/tcga.base_sums.BRCA_30774cd0-6f55-4e04-ae96-dbd729702499.ALL.bw"
468062,"3092736f-4661-4e1f-94d5-666e795017db","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/DB/tcga.base_sums.BRCA_3092736f-4661-4e1f-94d5-666e795017db.ALL.bw"
106684,"30f32969-5278-4066-bb82-7400cdce8807","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/07/tcga.base_sums.BRCA_30f32969-5278-4066-bb82-7400cdce8807.ALL.bw"
216619,"310f99cb-0837-4869-8b48-28d4b543be3b","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/3B/tcga.base_sums.BRCA_310f99cb-0837-4869-8b48-28d4b543be3b.ALL.bw"
230953,"31d88855-e509-48ac-818f-f817ebfb35ab","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/AB/tcga.base_sums.BRCA_31d88855-e509-48ac-818f-f817ebfb35ab.ALL.bw"
236105,"32275981-2069-4fbc-b0f5-8b879dd13efd","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/FD/tcga.base_sums.BRCA_32275981-2069-4fbc-b0f5-8b879dd13efd.ALL.bw"
940450,"322d301a-93cd-426c-b0f8-c235752c41ef","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/EF/tcga.base_sums.BRCA_322d301a-93cd-426c-b0f8-c235752c41ef.ALL.bw"
878196,"325f0a64-2e43-473f-b946-d328bf79be69","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/69/tcga.base_sums.BRCA_325f0a64-2e43-473f-b946-d328bf79be69.ALL.bw"
935526,"3306fd75-d97a-4cff-8dba-8264a2e29cd9","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/D9/tcga.base_sums.BRCA_3306fd75-d97a-4cff-8dba-8264a2e29cd9.ALL.bw"
235119,"3343fc79-fa17-4319-91ac-55f2d2e74cef","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/EF/tcga.base_sums.BRCA_3343fc79-fa17-4319-91ac-55f2d2e74cef.ALL.bw"
219517,"33571663-b693-4f8e-b518-efb951d32f67","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/67/tcga.base_sums.BRCA_33571663-b693-4f8e-b518-efb951d32f67.ALL.bw"
935145,"3387cf11-ce22-4151-869d-47dd9166fcd3","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/D3/tcga.base_sums.BRCA_3387cf11-ce22-4151-869d-47dd9166fcd3.ALL.bw"
932000,"33f20f2d-51a4-4038-b1c2-d5be14bab1cb","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/CB/tcga.base_sums.BRCA_33f20f2d-51a4-4038-b1c2-d5be14bab1cb.ALL.bw"
107279,"3420e4dd-879a-44f0-b7bb-5cdd8bd5401a","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/1A/tcga.base_sums.BRCA_3420e4dd-879a-44f0-b7bb-5cdd8bd5401a.ALL.bw"
461426,"348c6da2-7afb-4fe1-9afc-5839111bd0a3","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/A3/tcga.base_sums.BRCA_348c6da2-7afb-4fe1-9afc-5839111bd0a3.ALL.bw"
943395,"34a1e6c3-a4c7-4a1d-a707-2d24dd44dbf4","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/F4/tcga.base_sums.BRCA_34a1e6c3-a4c7-4a1d-a707-2d24dd44dbf4.ALL.bw"
54614,"34ac430e-2cbf-4047-9a9c-210e7ae24f55","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/55/tcga.base_sums.BRCA_34ac430e-2cbf-4047-9a9c-210e7ae24f55.ALL.bw"
27044,"3507cf96-965a-44f3-98f3-d8adef372832","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/32/tcga.base_sums.BRCA_3507cf96-965a-44f3-98f3-d8adef372832.ALL.bw"
108686,"3508f4b0-1ada-4937-b924-424ac2596341","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/41/tcga.base_sums.BRCA_3508f4b0-1ada-4937-b924-424ac2596341.ALL.bw"
436954,"3551ea04-99f5-4748-8304-6a63e77ae756","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/56/tcga.base_sums.BRCA_3551ea04-99f5-4748-8304-6a63e77ae756.ALL.bw"
54366,"35e082f4-aa88-4b71-a9ee-19bd7e4d4847","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/47/tcga.base_sums.BRCA_35e082f4-aa88-4b71-a9ee-19bd7e4d4847.ALL.bw"
426621,"35f6a061-a257-482a-8a72-6e0bff199503","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/03/tcga.base_sums.BRCA_35f6a061-a257-482a-8a72-6e0bff199503.ALL.bw"
879014,"3601ad2a-b827-42c3-b378-443bb3e36e6f","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/6F/tcga.base_sums.BRCA_3601ad2a-b827-42c3-b378-443bb3e36e6f.ALL.bw"
461398,"3676ff64-9f37-4ee8-84fd-84131dae04a2","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/A2/tcga.base_sums.BRCA_3676ff64-9f37-4ee8-84fd-84131dae04a2.ALL.bw"
433304,"36f63b8a-5f8d-41ae-958f-8b142feb1a3d","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/3D/tcga.base_sums.BRCA_36f63b8a-5f8d-41ae-958f-8b142feb1a3d.ALL.bw"
213321,"37121acd-04e3-4d85-a472-bd3638720004","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/04/tcga.base_sums.BRCA_37121acd-04e3-4d85-a472-bd3638720004.ALL.bw"
108303,"3738df37-7bd7-4b3b-a4bb-4aca77a4573a","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/3A/tcga.base_sums.BRCA_3738df37-7bd7-4b3b-a4bb-4aca77a4573a.ALL.bw"
26929,"37712ced-585c-40b7-915c-4653ee59b428","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/28/tcga.base_sums.BRCA_37712ced-585c-40b7-915c-4653ee59b428.ALL.bw"
438939,"37807910-f63b-45a9-9113-78fd3b7ee864","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/64/tcga.base_sums.BRCA_37807910-f63b-45a9-9113-78fd3b7ee864.ALL.bw"
463957,"37b29806-fbd6-432f-9a47-ce72bee3a5bb","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/BB/tcga.base_sums.BRCA_37b29806-fbd6-432f-9a47-ce72bee3a5bb.ALL.bw"
54923,"37b9f568-aaf0-44b4-92bf-6e257ee6f06b","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/6B/tcga.base_sums.BRCA_37b9f568-aaf0-44b4-92bf-6e257ee6f06b.ALL.bw"
461972,"37cc38b2-2c87-4add-b8c7-a0d2343448ad","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/AD/tcga.base_sums.BRCA_37cc38b2-2c87-4add-b8c7-a0d2343448ad.ALL.bw"
934958,"38068475-9399-4769-ba5b-9372a6a810d0","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/D0/tcga.base_sums.BRCA_38068475-9399-4769-ba5b-9372a6a810d0.ALL.bw"
874727,"382d9830-4cd6-4c06-9c87-9a83dd01e25c","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/5C/tcga.base_sums.BRCA_382d9830-4cd6-4c06-9c87-9a83dd01e25c.ALL.bw"
465649,"385ccd40-d009-4185-86b8-a0fd28e5b4c7","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/C7/tcga.base_sums.BRCA_385ccd40-d009-4185-86b8-a0fd28e5b4c7.ALL.bw"
877993,"38b0c53a-af60-4610-a6a6-360550059966","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/66/tcga.base_sums.BRCA_38b0c53a-af60-4610-a6a6-360550059966.ALL.bw"
234029,"38fca0b0-4399-4061-99aa-b886f54ca0db","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/DB/tcga.base_sums.BRCA_38fca0b0-4399-4061-99aa-b886f54ca0db.ALL.bw"
435316,"38fd8c2f-fa63-4e3f-b803-651c7fc4844c","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/4C/tcga.base_sums.BRCA_38fd8c2f-fa63-4e3f-b803-651c7fc4844c.ALL.bw"
468154,"39bf9fe5-0385-44cd-a45e-29d432784bde","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/DE/tcga.base_sums.BRCA_39bf9fe5-0385-44cd-a45e-29d432784bde.ALL.bw"
923879,"39cd570e-596f-42f9-bfff-3ebab73799ac","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/AC/tcga.base_sums.BRCA_39cd570e-596f-42f9-bfff-3ebab73799ac.ALL.bw"
54082,"39ceff6e-a829-49b2-a5a0-895cac8be530","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/30/tcga.base_sums.BRCA_39ceff6e-a829-49b2-a5a0-895cac8be530.ALL.bw"
426802,"39ecb041-7ba9-428b-8d8b-44a06d50e309","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/09/tcga.base_sums.BRCA_39ecb041-7ba9-428b-8d8b-44a06d50e309.ALL.bw"
230937,"3a0e52d7-eb47-44a7-9c30-83bb42841aaa","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/AA/tcga.base_sums.BRCA_3a0e52d7-eb47-44a7-9c30-83bb42841aaa.ALL.bw"
439101,"3abb29ac-deb1-4bd3-9b6b-a220e8405c69","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/69/tcga.base_sums.BRCA_3abb29ac-deb1-4bd3-9b6b-a220e8405c69.ALL.bw"
877928,"3aef20b4-1c89-49c5-9920-e6fd0bf60665","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/65/tcga.base_sums.BRCA_3aef20b4-1c89-49c5-9920-e6fd0bf60665.ALL.bw"
439094,"3b080548-8bd9-446b-b16e-ba7719a6df69","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/69/tcga.base_sums.BRCA_3b080548-8bd9-446b-b16e-ba7719a6df69.ALL.bw"
213323,"3b0f668b-236f-43f5-a2ff-1898b9687604","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/04/tcga.base_sums.BRCA_3b0f668b-236f-43f5-a2ff-1898b9687604.ALL.bw"
107165,"3c032234-c350-4170-b8f7-f8de8269e713","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/13/tcga.base_sums.BRCA_3c032234-c350-4170-b8f7-f8de8269e713.ALL.bw"
430612,"3c3d91ca-0778-4118-aeb1-de33dae58820","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/20/tcga.base_sums.BRCA_3c3d91ca-0778-4118-aeb1-de33dae58820.ALL.bw"
853411,"3c73d820-4cb0-4c21-9a79-aad1bf406706","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/06/tcga.base_sums.BRCA_3c73d820-4cb0-4c21-9a79-aad1bf406706.ALL.bw"
861411,"3cc6581c-57dc-431b-a699-a479a3fa3823","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/23/tcga.base_sums.BRCA_3cc6581c-57dc-431b-a699-a479a3fa3823.ALL.bw"
854247,"3d3453a8-9260-4bd0-a4e6-a21feabc750c","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/0C/tcga.base_sums.BRCA_3d3453a8-9260-4bd0-a4e6-a21feabc750c.ALL.bw"
108173,"3d4d1fa7-da4f-44cd-aa52-b8963cd61f31","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/31/tcga.base_sums.BRCA_3d4d1fa7-da4f-44cd-aa52-b8963cd61f31.ALL.bw"
462005,"3d5e28a0-5c13-4049-8bf1-3ff107dd0dae","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/AE/tcga.base_sums.BRCA_3d5e28a0-5c13-4049-8bf1-3ff107dd0dae.ALL.bw"
462037,"3d635708-c72f-44c2-84e1-036cb2ddbfaf","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/AF/tcga.base_sums.BRCA_3d635708-c72f-44c2-84e1-036cb2ddbfaf.ALL.bw"
939375,"3d648fd2-3148-478b-a74c-0016a04cdbe5","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/E5/tcga.base_sums.BRCA_3d648fd2-3148-478b-a74c-0016a04cdbe5.ALL.bw"
230767,"3d669a28-e601-4579-a05d-8c58b76587a6","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/A6/tcga.base_sums.BRCA_3d669a28-e601-4579-a05d-8c58b76587a6.ALL.bw"
215326,"3db13a53-4229-4e35-86e3-c9215a33d721","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/21/tcga.base_sums.BRCA_3db13a53-4229-4e35-86e3-c9215a33d721.ALL.bw"
890210,"3db28a6f-c3b3-4e71-bdcb-8f19f1599695","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/95/tcga.base_sums.BRCA_3db28a6f-c3b3-4e71-bdcb-8f19f1599695.ALL.bw"
109213,"3ddaa477-d3c0-4df0-8c22-99c41e0b3d53","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/53/tcga.base_sums.BRCA_3ddaa477-d3c0-4df0-8c22-99c41e0b3d53.ALL.bw"
439509,"3de60b02-74ea-4682-82df-ee3ef9aaea6f","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/6F/tcga.base_sums.BRCA_3de60b02-74ea-4682-82df-ee3ef9aaea6f.ALL.bw"
435383,"3df0cb8f-4559-40ce-bcf4-4b038929fb4e","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/4E/tcga.base_sums.BRCA_3df0cb8f-4559-40ce-bcf4-4b038929fb4e.ALL.bw"
219519,"3e37647e-5916-42a1-9278-8fa0464e0267","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/67/tcga.base_sums.BRCA_3e37647e-5916-42a1-9278-8fa0464e0267.ALL.bw"
235051,"3e751a3d-573e-42e1-a361-6303669fb7eb","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/EB/tcga.base_sums.BRCA_3e751a3d-573e-42e1-a361-6303669fb7eb.ALL.bw"
216365,"3f2d803b-fed0-4eb7-9058-d67d10cb3532","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/32/tcga.base_sums.BRCA_3f2d803b-fed0-4eb7-9058-d67d10cb3532.ALL.bw"
442966,"40664130-536b-44c8-a805-6030c9ad9582","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/82/tcga.base_sums.BRCA_40664130-536b-44c8-a805-6030c9ad9582.ALL.bw"
444990,"4073d568-6777-45fe-97cd-22d8518fe991","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/91/tcga.base_sums.BRCA_4073d568-6777-45fe-97cd-22d8518fe991.ALL.bw"
866532,"4113bb01-8676-40b1-ad48-d31462d6ea3c","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/3C/tcga.base_sums.BRCA_4113bb01-8676-40b1-ad48-d31462d6ea3c.ALL.bw"
874789,"41396ec8-55b6-4a3d-b5c4-ca6bea83b75d","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/5D/tcga.base_sums.BRCA_41396ec8-55b6-4a3d-b5c4-ca6bea83b75d.ALL.bw"
431199,"417cb3fa-2125-42ce-a638-51952c81dc2b","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/2B/tcga.base_sums.BRCA_417cb3fa-2125-42ce-a638-51952c81dc2b.ALL.bw"
463508,"41951aff-344c-4b10-935c-6dcdbb54c5b4","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/B4/tcga.base_sums.BRCA_41951aff-344c-4b10-935c-6dcdbb54c5b4.ALL.bw"
857262,"419d0065-52aa-4340-9fdd-9b2b15f44412","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/12/tcga.base_sums.BRCA_419d0065-52aa-4340-9fdd-9b2b15f44412.ALL.bw"
107694,"41c86eb6-00e3-4ef9-b4ab-165e97513825","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/25/tcga.base_sums.BRCA_41c86eb6-00e3-4ef9-b4ab-165e97513825.ALL.bw"
939558,"42084c0b-c619-4220-a75e-eb9c2496f6e8","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/E8/tcga.base_sums.BRCA_42084c0b-c619-4220-a75e-eb9c2496f6e8.ALL.bw"
222763,"421c51e1-ba5f-4ffe-b4ed-39303113709b","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/9B/tcga.base_sums.BRCA_421c51e1-ba5f-4ffe-b4ed-39303113709b.ALL.bw"
108341,"421e2607-50fa-4260-bd10-c37fcb7d063f","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/3F/tcga.base_sums.BRCA_421e2607-50fa-4260-bd10-c37fcb7d063f.ALL.bw"
233067,"42202af1-6414-4509-995b-21edcd2cc2cf","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/CF/tcga.base_sums.BRCA_42202af1-6414-4509-995b-21edcd2cc2cf.ALL.bw"
881892,"424c7da7-1e1f-4b2b-9743-5996bd163573","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/73/tcga.base_sums.BRCA_424c7da7-1e1f-4b2b-9743-5996bd163573.ALL.bw"
235931,"42a0ffc5-0804-4b82-9c18-50df23f21cf9","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/F9/tcga.base_sums.BRCA_42a0ffc5-0804-4b82-9c18-50df23f21cf9.ALL.bw"
428752,"42aaae48-01cc-4010-bef6-ccd49202e816","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/16/tcga.base_sums.BRCA_42aaae48-01cc-4010-bef6-ccd49202e816.ALL.bw"
877987,"42b438c3-df9d-4be6-9798-43935c5f0b66","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/66/tcga.base_sums.BRCA_42b438c3-df9d-4be6-9798-43935c5f0b66.ALL.bw"
470072,"42c6e250-318f-4b76-825f-886a54e923ea","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/EA/tcga.base_sums.BRCA_42c6e250-318f-4b76-825f-886a54e923ea.ALL.bw"
218717,"42dca292-7292-4162-994f-ffbc0102c55e","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/5E/tcga.base_sums.BRCA_42dca292-7292-4162-994f-ffbc0102c55e.ALL.bw"
218398,"42df9529-b684-4aed-ad7b-83bfedec0751","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/51/tcga.base_sums.BRCA_42df9529-b684-4aed-ad7b-83bfedec0751.ALL.bw"
233786,"4348dbe3-3fef-462e-9e08-160c39e5c0d3","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/D3/tcga.base_sums.BRCA_4348dbe3-3fef-462e-9e08-160c39e5c0d3.ALL.bw"
116510,"434c866b-c42b-4161-9f63-6078b214a7cc","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/CC/tcga.base_sums.BRCA_434c866b-c42b-4161-9f63-6078b214a7cc.ALL.bw"
882097,"4378b8bb-c513-4cc2-b06e-8270fed24576","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/76/tcga.base_sums.BRCA_4378b8bb-c513-4cc2-b06e-8270fed24576.ALL.bw"
234858,"43d0f325-fe4f-4f1e-81d8-1489b48f7ae6","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/E6/tcga.base_sums.BRCA_43d0f325-fe4f-4f1e-81d8-1489b48f7ae6.ALL.bw"
437330,"44047435-3e87-473a-9231-b61fb0d5045b","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/5B/tcga.base_sums.BRCA_44047435-3e87-473a-9231-b61fb0d5045b.ALL.bw"
445529,"4411941f-9a7c-4bff-86f3-26c959ed849b","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/9B/tcga.base_sums.BRCA_4411941f-9a7c-4bff-86f3-26c959ed849b.ALL.bw"
116367,"442cfb48-2665-4404-889d-3626442670c1","BRCA","http://duffel.rail.bio/recount3/human/data_sources/tcga/base_sums/CA/BRCA/C1/tcga.base_sums.BRCA_442cfb48-2665-4404-889d-3626442670c1.ALL.bw"
